Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
102,2022-10-26 08:19:03.396000+00:00,-0.077740915,28.125,-1.690909386,29.6875,-0.78176707,29.875,-0.663610876,32.625,-0.094693564,32.875,0.022512076,32.625,0.0,-9.09e-41,-2.08e-09,7.51513e-05,5.61e-13,0.000927154,0.080185771,3,False,0
103,2022-10-26 08:19:04.402000+00:00,-0.064053528,28.125,-1.592721462,29.75,-0.738086998,29.875,-0.661805987,32.625,-0.078528725,32.875,-0.01608666,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.1666677,3,False,0
104,2022-10-26 08:19:05.407000+00:00,-0.234870702,28.125,-3.747724056,29.75,-2.152195454,29.875,-0.938502669,32.625,-0.120244496,32.9375,-0.132862628,32.625,-0.063025609,-0.00034075,-0.01556442,0.152921379,-0.007031895,-0.0632466,0.084512234,3,False,0
105,2022-10-26 08:19:06.412000+00:00,6.460327625,28.125,-3.356267929,29.75,-1.605392218,29.875,-2.207895517,32.625,-4.033418655,32.9375,0.044537388,32.625,-0.000929554,-0.008757174,1.208486319,-0.325137973,-0.00035058,0.329141229,0.087651789,3,False,0
106,2022-10-26 08:19:07.419000+00:00,0.523997605,28.125,-2.336431503,29.75,-1.307606578,29.875,-1.210027218,32.6875,-1.254661083,32.9375,-0.180176616,32.625,0.058913887,-0.074006073,0.017079405,-0.28291446,-0.043760743,0.124494798,0.081372738,3,False,0
107,2022-10-26 08:19:08.422000+00:00,0.001589702,28.1875,-0.399774671,29.75,-0.326712698,29.875,-0.983935893,32.6875,0.50548625,32.9375,-0.139339522,32.625,0.032528386,0.009639646,0.001588437,-0.023389466,-0.000830053,0.002592942,0.080693066,3,False,0
108,2022-10-26 08:19:09.422000+00:00,-0.264315844,28.125,-2.749399662,29.75,-0.627925873,29.875,-0.315518081,32.6875,0.065675192,32.9375,0.141076222,32.6875,-0.22677125,8.1694e-05,-0.008779675,0.111099057,0.007846961,0.103918038,0.083325386,3,False,0
109,2022-10-26 08:19:10.429000+00:00,-0.236675262,28.125,-2.486811638,29.75,-0.934610307,29.875,-0.590854406,32.6875,0.04504497,32.9375,0.115195453,32.625,1.34e-19,4.5011e-05,-0.000162826,-0.000516143,0.000191661,0.00035165,0.082559526,3,False,0
110,2022-10-26 08:19:11.433000+00:00,-0.145025745,28.125,-2.555495739,29.75,-1.006195188,29.875,-0.452740163,32.6875,0.035176106,32.9375,0.054790884,32.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.081372738,3,False,0
111,2022-10-26 08:19:12.433000+00:00,-0.125038773,28.1875,-2.397179127,29.75,-1.050567508,29.875,-0.497679949,32.6875,0.017269684,32.9375,0.045024008,32.6875,0.0,0.0,0.0,6.05e-15,0.0,0.0,0.081458807,3,False,0
112,2022-10-26 08:19:13.438000+00:00,0.178507596,28.125,-2.329045296,29.75,-1.312837362,29.875,-0.847403586,32.6875,-0.048312616,33.0,-0.187518641,32.6875,-0.000523089,-5.410000000000001e-27,8.85722e-05,-0.000610588,-2.07e-12,-0.000395345,0.180585146,4,False,0
113,2022-10-26 08:19:14.441000+00:00,-0.200371146,28.125,-3.414783001,29.75,-1.931799173,29.9375,-0.172503024,32.6875,-0.299770474,32.9375,0.332197934,32.6875,-0.596565306,-0.138603806,-0.073228754,0.819470048,0.181279734,-0.120634913,0.081458807,4,False,0
114,2022-10-26 08:19:15.446000+00:00,-1.99748373,28.1875,-2.499844551,29.75,-2.021241426,29.875,0.308517516,32.75,1.183374763,33.0,0.00564021,32.6875,0.143942282,0.132845774,-2.423990011,0.443375051,-7.40554e-05,-0.44252494,0.087058365,4,False,0
115,2022-10-26 08:19:16.459000+00:00,1.147053838,28.1875,-2.594035149,29.75,-1.691244364,29.875,-2.001213074,32.6875,-1.498347759,33.0,0.186620012,32.6875,0.034670323,-0.123217687,0.062676564,-0.623677433,0.032126121,0.566524863,0.083918869,4,False,0
116,2022-10-26 08:19:17.462000+00:00,-0.227236018,28.1875,0.339395761,29.75,1.220891595,29.9375,1.030334115,32.75,0.572752118,33.0,0.11818406,32.6875,0.064555019,-0.0100353,0.009797422,-0.073676065,0.003844598,0.055248704,0.089604497,4,False,0
117,2022-10-26 08:19:18.464000+00:00,0.121660873,28.1875,-2.000781298,29.8125,-1.118849993,29.9375,-0.480812192,32.75,-0.039575156,33.0,0.054930139,32.75,6.52233e-05,0.0,3.98e-23,-2.2200000000000002e-31,8.82e-12,0.0,0.167347312,4,False,0
118,2022-10-26 08:19:19.467000+00:00,0.104630917,28.1875,-1.831361055,29.8125,-1.019339561,29.9375,-0.519290626,32.75,-0.01882676,33.0,0.004171029,32.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.08756572,4,False,0
119,2022-10-26 08:19:20.473000+00:00,0.06942746,28.1875,-1.848316073,29.8125,-0.992800593,29.9375,-0.529922664,32.75,0.004277588,33.0,0.02907804,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.087144554,4,False,0
120,2022-10-26 08:19:21.475000+00:00,-0.318720639,28.1875,-2.464903116,29.8125,-1.468972325,29.9375,-0.15648295,32.75,0.118542299,33.0,-0.161049515,32.75,-0.173544899,0.008388991,-0.032037932,0.519548833,-0.019152537,-0.366721213,0.082731843,4,False,0
121,2022-10-26 08:19:22.476000+00:00,-0.130502388,28.25,-1.867205024,29.8125,-1.939866066,29.9375,-0.276281357,32.8125,0.150119275,33.0,-0.221173391,32.75,0.107290477,0.003239613,-0.024036231,0.329180092,-0.009565684,-0.428938866,0.085277975,4,False,0
122,2022-10-26 08:19:23.477000+00:00,0.83933562,28.1875,-1.662849069,29.8125,-0.535520017,29.9375,-0.723451018,32.75,-0.152851611,33.0625,0.038382888,32.75,0.000651462,-0.002103593,2.655248642,-0.611652613,0.0,0.676810145,0.088331401,4,False,0
123,2022-10-26 08:19:24.485000+00:00,-0.303961337,28.25,-2.707697392,29.8125,-1.604590416,29.9375,-0.112330616,32.8125,-0.228269026,33.0,0.245559648,32.75,-0.540370584,-0.109808415,-0.077266671,0.859907269,0.189069688,-0.2652044,0.084426165,4,False,0
124,2022-10-26 08:19:25.485000+00:00,2.206316948,28.1875,-1.843758583,29.8125,-1.949032307,29.9375,-0.524147213,32.75,-0.558537304,33.0625,0.081637427,32.75,0.027329834,0.070657849,-0.643869102,0.09388274,-6.91e-16,-0.125236422,0.088924885,4,False,0
125,2022-10-26 08:19:26.486000+00:00,-0.071473248,28.1875,-1.828121901,29.8125,-1.552040339,29.9375,-0.528401971,32.8125,0.074444942,33.0625,0.01636355,32.75,0.0,8.17e-15,4.0157e-05,-2.2099999999999997e-34,0.0,0.0,0.084512234,4,False,0
126,2022-10-26 08:19:27.488000+00:00,-0.088071361,28.1875,-1.708572745,29.8125,-0.870919347,29.9375,-0.64301306,32.8125,-0.097898379,33.0625,0.113124922,32.8125,0.0,-0.000386783,0.0,0.000128155,0.000456681,0.000197104,0.082645774,4,False,0
127,2022-10-26 08:19:28.489000+00:00,-0.104504496,28.25,-1.588427305,29.8125,-0.760226667,29.9375,-0.68784982,32.8125,-0.113544792,33.0625,-0.002602187,32.75,0.0,-2.52e-44,-2.09877e-05,0.0,0.0,1.9e-13,0.199681044,4,False,0
128,2022-10-26 08:19:29.492000+00:00,0.576745093,28.25,-1.729659081,29.8125,-1.441515923,29.9375,-1.374296904,32.8125,-0.653212726,33.0625,0.210497379,32.75,0.0,-0.003692377,0.002102135,-0.000455352,0.000290522,-0.000935711,0.501989722,4,False,0
129,2022-10-26 08:19:30.506000+00:00,0.136830375,28.25,-4.723976612,29.8125,-3.657895327,29.9375,-0.982983351,32.8125,-0.336337984,33.0625,-0.135281265,32.8125,-0.063143417,-0.014025153,-0.04853934,1.098172426,-0.038656354,-1.031301975,0.082645774,4,False,0
130,2022-10-26 08:19:31.519000+00:00,0.094991587,28.25,-2.623518944,29.8125,0.349921048,29.9375,1.087636948,32.8125,1.238225698,33.0625,-0.065180242,32.8125,-5.44e-07,0.060990904,2.615762234,-0.524798095,0.000178124,0.680957854,0.096649468,4,False,0
131,2022-10-26 08:19:32.534000+00:00,0.279015541,28.25,-2.520320177,29.875,-1.464438677,29.9375,-1.318358183,32.8125,-0.449861526,33.125,-0.198610187,32.8125,0.205476001,-0.072445191,0.014349588,-0.398349673,-0.091907136,0.125419766,0.083918869,4,False,0
132,2022-10-26 08:19:33.541000+00:00,0.07156191,28.25,-2.735245943,29.875,-1.266951323,30.0,-0.578962862,32.8125,0.023016766,33.125,-0.002684642,32.8125,-9.1476e-05,0.000146417,6.95e-35,0.000288459,0.000120679,-0.000179934,0.17040062,4,False,0
133,2022-10-26 08:19:34.548000+00:00,-0.15130052,28.25,-2.555679083,29.8125,-0.810262561,29.9375,-0.277640551,32.8125,0.03993921,33.125,0.147561416,32.8125,-0.302046418,0.000159266,-0.007308667,0.253734618,0.010773235,0.062654391,0.080865383,4,False,0
134,2022-10-26 08:19:35.553000+00:00,-0.201648653,28.25,-2.673957825,29.8125,-0.957265317,30.0,-0.453535795,32.8125,0.046462562,33.125,0.103606708,32.8125,-8.04678e-05,0.0,-7.46e-13,0.000161223,0.0,0.0,0.086378753,4,False,0
135,2022-10-26 08:19:36.558000+00:00,-0.108910903,28.1875,-2.372646809,29.8125,-1.054365277,30.0,-0.471145809,32.875,0.040946588,33.125,0.052863747,32.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.087058365,4,False,0
136,2022-10-26 08:19:37.564000+00:00,0.067339085,28.1875,-1.348331451,29.875,-1.59436667,30.0,-0.895352364,32.875,-0.101372398,33.125,-0.173502788,32.875,0.776197672,-0.010546388,0.021780496,-0.488381296,-0.02593587,-0.275217086,0.08205235,5,False,0
137,2022-10-26 08:19:38.569000+00:00,0.634149909,28.25,-2.627826214,29.8125,-1.489406824,30.0,-1.480437279,32.875,-0.713721633,33.125,0.26161924,32.8125,-0.000251105,-0.001499535,0.003548898,-0.002768237,0.001484783,-4.43615e-05,0.481879175,5,False,0
138,2022-10-26 08:19:39.582000+00:00,-0.084861517,28.25,-3.642965555,29.875,-2.097568989,30.0,-0.787467599,32.875,-0.304053813,33.1875,0.141178817,32.8125,-0.021873498,-0.00204853,-0.005063268,0.065709986,0.012391232,-0.033561297,0.08128649,5,False,0
139,2022-10-26 08:19:40.585000+00:00,0.517912269,28.25,-3.832858086,29.875,-1.473135471,30.0,-1.872257233,32.875,-0.393176198,33.125,0.212180108,32.8125,-0.102072291,-0.099254251,0.001537286,-0.193131745,0.009006282,0.183810741,0.07942003,5,False,0
140,2022-10-26 08:19:41.589000+00:00,0.156130493,28.3125,-1.541273355,29.875,-0.625077248,30.0,-0.954056978,32.875,-0.215734214,33.125,0.227952063,32.875,0.136684552,-0.039923243,0.048873216,-0.494184047,0.022879403,0.365223944,0.088838756,5,False,0
141,2022-10-26 08:19:42.592000+00:00,0.143244177,28.25,-1.563151479,29.875,-0.877503216,30.0625,-0.562034905,32.875,-0.128491521,33.1875,0.111089647,32.875,0.0,-0.000216262,0.000442678,4.99672e-05,8.15016e-05,-3.86e-14,0.206812143,5,False,0
142,2022-10-26 08:19:43.594000+00:00,-0.109203622,28.25,-1.674162388,29.875,-0.838398397,30.0625,-0.630279541,32.875,-0.092709221,33.1875,0.075157747,32.875,0.0,-0.002831385,-5.75335e-05,-5.06568e-05,0.0,0.0,0.084426165,5,False,0
143,2022-10-26 08:19:44.600000+00:00,-0.027507748,28.3125,-1.808886528,29.9375,-0.840974092,30.0625,-0.608356297,32.875,-0.003165578,33.1875,0.038855884,32.875,0.0,0.0,0.0,0.0,0.0,0.0,0.084512234,5,False,0
144,2022-10-26 08:19:45.606000+00:00,-0.063323274,28.25,-2.665126562,29.875,-1.342012644,30.0625,-0.349005997,32.9375,0.111946687,33.1875,-0.117598459,32.875,-0.064306483,0.002135188,-0.018220231,0.126642346,-0.004368777,-0.053744543,0.087058365,5,False,0
145,2022-10-26 08:19:46.612000+00:00,-0.2015457,28.25,-2.86390543,29.9375,-1.93756032,30.0625,-0.113316968,32.9375,0.184275582,33.1875,-0.134834886,32.875,-0.041145477,0.011190936,-0.034810919,0.66578418,-0.023301911,-0.624836147,0.083746552,5,False,0
146,2022-10-26 08:19:47.614000+00:00,1.358700752,28.25,-2.16008091,29.875,-1.458755732,30.0625,-0.795384943,32.875,-0.153031856,33.1875,-0.132939756,32.875,3.21565e-06,0.000174939,-0.000983804,-0.005364087,-0.000390788,0.008467889,0.089518368,5,False,0
147,2022-10-26 08:19:48.619000+00:00,-0.252821505,28.3125,-1.639119625,29.875,-0.908237636,30.0625,-1.172244072,32.875,0.080668762,33.1875,-0.368247896,32.875,0.410468608,-0.000268921,-0.010972711,-1.007752776,-0.216506869,0.524993122,0.083325446,5,False,0
148,2022-10-26 08:19:49.624000+00:00,-3.54843998,28.3125,-1.366213083,29.9375,-1.085886002,30.0625,0.341803849,32.9375,0.913507581,33.25,0.06109957,32.875,0.078205451,0.087798938,-2.009304285,0.302660763,0.000341496,-0.398831129,0.083239198,5,False,0
149,2022-10-26 08:19:50.628000+00:00,-0.005198154,28.3125,-1.998755693,29.9375,-1.656295776,30.0625,-0.338059485,32.875,0.021280231,33.25,0.015026314,32.9375,0.0,-0.001679907,0.001939593,0.000219823,4.55e-09,-0.001658072,0.09469676,5,False,0
150,2022-10-26 08:19:51.634000+00:00,0.288679898,28.3125,-1.61266923,29.9375,-0.738953412,30.0625,-0.984404087,32.9375,-0.227457255,33.1875,0.219930738,32.875,0.040621914,-0.087812178,0.071520761,-1.154208899,0.053625431,1.088892102,0.086972296,5,False,0
151,2022-10-26 08:19:52.638000+00:00,-0.092611186,28.3125,-1.664959669,29.9375,-0.797068834,30.0625,-0.654814839,32.9375,-0.131371707,33.25,-0.005085194,32.875,0.0,-2.95e-33,0.0,-0.000113919,5.48e-34,7.33586e-05,0.082559586,5,False,0
152,2022-10-26 08:19:53.641000+00:00,-0.073170796,28.3125,-1.61747241,29.9375,-0.740099907,30.0625,-0.685563266,32.9375,-0.098144159,33.25,-0.041230537,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.174899518,5,False,0
153,2022-10-26 08:19:54.647000+00:00,-0.316586912,28.3125,-2.644913912,29.9375,-1.891272545,30.0625,-0.109582603,32.9375,0.110942051,33.25,-0.182731688,32.9375,-0.227437347,0.012143038,-0.057192091,1.02775979,-0.038578581,-0.800783873,0.081372678,5,False,0
154,2022-10-26 08:19:55.648000+00:00,0.884822249,28.3125,-1.945898294,29.9375,-0.508606195,30.0625,-0.655696273,33.0,-0.16965887,33.25,-0.09969531,32.875,0.000644863,-0.003463903,2.598884821,-0.601315022,0.0,0.652614653,0.080099642,5,False,0
155,2022-10-26 08:19:56.652000+00:00,-0.060168397,28.3125,-1.68944335,29.9375,-0.887865663,30.125,-0.907642841,32.9375,-0.203796566,33.25,-0.230451465,32.9375,0.239335537,-0.008724816,-0.001404134,-0.503228784,-0.107736096,0.211674795,0.07942003,5,False,0
156,2022-10-26 08:19:57.657000+00:00,-0.166296214,28.3125,-2.516148329,30.0,-0.810450315,30.0625,-0.802989364,32.9375,-0.089316405,33.3125,-0.115899533,32.9375,-0.000719117,0.0,-1.22e-15,-0.000158556,-3.51e-35,0.00014783,0.18194443,5,False,1
157,2022-10-26 08:19:58.662000+00:00,-0.082984909,28.3125,-2.619383335,29.9375,-0.788866699,30.0625,-0.245969772,33.0,0.061646037,33.25,0.186289579,32.9375,-0.384630978,0.00261114,-0.016513575,0.280222744,0.013645688,0.112478048,0.086972237,5,False,1
158,2022-10-26 08:19:59.662000+00:00,-0.193435878,28.3125,-2.721536875,29.9375,-0.93954879,30.125,-0.397506356,33.0,0.060088217,33.25,0.097349845,32.9375,-0.000311768,0.0,0.0,0.000506346,3.04e-36,5.03e-07,0.087737978,5,False,0
159,2022-10-26 08:20:00.663000+00:00,-0.119604483,28.3125,-2.500543356,29.9375,-1.021899223,30.125,-0.492425203,33.0,0.021920018,33.3125,0.051813792,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.083918869,5,False,0
160,2022-10-26 08:20:01.663000+00:00,-0.109067537,28.3125,-2.367506742,30.0,-1.078835845,30.125,-0.523594618,33.0,0.003111678,33.25,0.051780511,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.084512293,5,False,0
161,2022-10-26 08:20:02.668000+00:00,-0.094447806,28.3125,-2.274222612,30.0,-1.116232991,30.125,-0.485613465,33.0,-0.01404516,33.25,0.032399051,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.083918869,5,False,0
162,2022-10-26 08:20:03.669000+00:00,-0.090642117,28.375,-2.242073774,30.0,-1.141411901,30.125,-0.475965649,33.0,0.018609826,33.3125,0.047863003,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.080099642,5,False,0
163,2022-10-26 08:20:04.671000+00:00,-0.112497501,28.3125,-2.22470665,29.9375,-1.15023756,30.125,-0.480499685,33.0,0.025255596,33.3125,0.059394479,32.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.08655107,6,False,0
164,2022-10-26 08:20:05.673000+00:00,-0.086038537,28.3125,-2.223222971,30.0,-1.156888723,30.125,-0.465555161,33.0,0.016391132,33.3125,0.048962414,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083239198,6,False,0
165,2022-10-26 08:20:06.679000+00:00,-0.112466,28.375,-2.271094322,30.0,-1.161862731,30.125,-0.490050256,33.0,0.008899922,33.3125,0.05269514,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084512293,6,False,0
166,2022-10-26 08:20:07.679000+00:00,-0.092600755,28.375,-2.263655186,30.0,-1.163577914,30.125,-0.482104272,33.0,0.01864733,33.3125,0.025200889,33.0,0.0,0.0,0.0,4.92e-15,0.0,0.0,0.083832622,6,False,0
167,2022-10-26 08:20:08.690000+00:00,-0.116059139,28.375,-2.305083275,30.0,-1.15167129,30.125,-0.579709888,33.0,-0.001114772,33.3125,0.038475692,33.0,0.0,0.0,0.0,-7.98e-19,0.0,0.0,0.086378753,6,False,0
168,2022-10-26 08:20:09.696000+00:00,-0.123646624,28.375,-2.316250801,30.0,-1.129360914,30.125,-0.54511869,33.0,-0.014106551,33.375,0.046516761,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205235,6,False,0
169,2022-10-26 08:20:10.698000+00:00,-0.115991279,28.375,-2.351201773,30.0,-1.144548178,30.125,-0.525617599,33.0,-0.016292091,33.375,0.062279254,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084512234,6,False,0
170,2022-10-26 08:20:11.704000+00:00,-0.095700786,28.375,-2.309807777,30.0,-1.127984762,30.1875,-0.540136695,33.0,-0.014937248,33.3125,0.039546095,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082645774,6,False,0
171,2022-10-26 08:20:12.708000+00:00,-0.106423959,28.375,-2.298781395,30.0,-1.130838037,30.1875,-0.539065719,33.0,-0.003265334,33.375,0.053748176,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083746552,6,False,0
172,2022-10-26 08:20:13.714000+00:00,0.121452481,28.375,-1.097308397,30.0,-1.253820062,30.125,-0.796972871,33.0,-0.046938911,33.375,-0.109809235,33.0,0.268152446,0.0,0.010803407,-0.246975094,-0.010856817,-0.00855332,0.091557205,6,False,0
173,2022-10-26 08:20:14.721000+00:00,0.177101746,28.4375,-2.588749886,30.0,-1.298197985,30.1875,-0.769248724,33.0625,-0.064278513,33.375,-0.101221316,33.0625,-0.000914475,0.0,0.0,-4.1600000000000005e-31,0.0,-0.000117811,0.171759903,6,False,0
174,2022-10-26 08:20:15.727000+00:00,-0.038389094,28.375,-2.314097881,30.0,-1.401928425,30.1875,-0.051803313,33.0625,-0.466858596,33.375,0.246969581,33.0625,-0.362530023,-0.081153229,-0.085433319,0.792557836,0.153770953,-0.306581318,0.086292624,6,False,0
175,2022-10-26 08:20:16.727000+00:00,-0.390887737,28.375,-2.211457729,30.0,-1.034484029,30.1875,-0.617534041,33.0625,0.317393243,33.3125,0.091085114,33.0625,-0.004307601,-0.023219628,0.007973318,-0.034394912,0.0,0.025066746,0.078912675,6,False,0
176,2022-10-26 08:20:17.728000+00:00,0.345167756,28.4375,-1.775610328,30.0,-0.742029548,30.1875,-0.891050398,33.0625,-0.258040726,33.375,0.154432982,33.0,0.112393908,-0.041462064,0.037697211,-0.636491656,0.029261041,0.528751433,0.082731843,6,False,0
177,2022-10-26 08:20:18.742000+00:00,0.131832689,28.4375,-1.673966765,30.0625,-0.915715814,30.25,-0.548467219,33.0625,-0.18605727,33.375,0.119327813,33.0625,-0.000120791,-0.001096306,0.000684957,0.000410179,0.000675692,-0.000174556,0.473561227,6,False,1
178,2022-10-26 08:20:19.742000+00:00,0.105117291,28.4375,-1.637422323,30.0,-0.770842373,30.1875,-0.683222413,33.0625,-0.029375475,33.375,0.030861806,33.0,0.0,0.0,0.0,-2.48836e-05,0.0,0.0,0.085785329,6,False,1
179,2022-10-26 08:20:20.744000+00:00,0.061764494,28.4375,-1.747925639,30.0625,-0.776030421,30.25,-0.624630511,33.0625,-0.075116411,33.375,0.023189446,33.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.083411515,6,False,1
180,2022-10-26 08:20:21.749000+00:00,-0.130191505,28.375,-2.615124702,30.0625,-1.235340238,30.1875,-0.365851521,33.0625,-0.03625948,33.375,-0.05299335,33.0625,-0.023343151,0.0,-0.003631577,0.043670319,-0.001255322,-0.020972833,0.094017088,6,False,1
181,2022-10-26 08:20:22.752000+00:00,-0.14341794,28.375,-2.667531729,30.0625,-1.796868801,30.1875,-0.138314515,33.0625,0.170771956,33.375,-0.155297458,33.0625,-0.119541906,0.004600402,-0.043723051,0.682697475,-0.025136424,-0.567093492,0.091470957,6,False,1
182,2022-10-26 08:20:23.761000+00:00,-0.212542325,28.4375,-1.789662123,30.0625,-1.86432147,30.25,-0.314998329,33.0625,0.193816423,33.4375,-0.208715558,33.0625,0.05014316,0.000781822,-0.004521037,0.15182817,-0.00412254,-0.190717295,0.079592347,6,False,1
183,2022-10-26 08:20:24.766000+00:00,-0.034754779,28.4375,-1.666125059,30.0625,-0.762221754,30.25,-1.007431149,33.125,0.13121438,33.375,-0.281911373,33.0625,0.134705931,-0.042271938,0.033926044,-0.416632563,-0.080058888,0.288395733,0.083325446,6,False,1
184,2022-10-26 08:20:25.768000+00:00,-0.083292633,28.4375,-2.387169838,30.0625,-1.215643883,30.25,-0.316409767,33.0625,-0.225145996,33.4375,0.149706408,33.0625,-0.090963252,-0.029460354,-0.023129134,0.239381209,0.043279368,-0.117478378,0.089604497,6,False,1
185,2022-10-26 08:20:26.782000+00:00,-0.18937698,28.4375,-2.030001163,30.0625,-1.694612503,30.25,-0.391682863,33.125,0.1363509,33.375,0.054312315,33.0625,1.1237e-05,0.003100713,-0.006779874,0.002728912,5.84062e-06,-0.000358914,0.086464942,6,False,1
186,2022-10-26 08:20:27.785000+00:00,0.233394325,28.4375,-2.348479748,30.0625,-0.239740938,30.25,-0.976430297,33.125,-0.162989452,33.4375,0.182710797,33.0625,-0.155343816,-0.079219066,0.061097819,-1.154806018,0.056062095,1.313973427,0.087058365,6,False,1
187,2022-10-26 08:20:28.786000+00:00,-0.030466318,28.4375,-1.679562569,30.0625,-0.836288929,30.25,-0.628050804,33.125,-0.118011609,33.4375,0.057477184,33.125,0.0,-9.37739e-05,2.1e-44,0.000116412,2.3300000000000002e-31,0.000312317,0.095969796,6,False,1
188,2022-10-26 08:20:29.802000+00:00,-0.080106623,28.4375,-1.592035651,30.0625,-0.759602427,30.25,-0.652273536,33.125,-0.112129591,33.4375,-0.030681366,33.125,0.0,0.0,0.0,0.0,0.0,0.0,0.170400679,6,False,0
189,2022-10-26 08:20:30.803000+00:00,-0.233751789,28.4375,-2.630935907,30.125,-1.476871967,30.25,-0.030974567,33.125,0.13320218,33.4375,-0.166995466,33.125,-0.358592987,0.009942235,-0.070691876,0.954010785,-0.031137787,-0.593318462,0.089011073,6,False,0
190,2022-10-26 08:20:31.808000+00:00,0.628730059,28.4375,-2.172759056,30.125,-0.689311981,30.25,-0.651926994,33.125,0.031223059,33.4375,-0.172898352,33.125,-3.83956e-05,0.001362525,2.54777813,-0.578966916,-9.94005e-05,0.650933623,0.089690745,6,False,0
191,2022-10-26 08:20:32.814000+00:00,0.001306513,28.4375,-1.602787018,30.125,-0.663974166,30.25,-0.872588098,33.125,-0.176012516,33.4375,-0.258371621,33.125,0.166358382,-0.003655532,-3.4e-18,-0.435776502,-0.093386225,0.21417135,0.08578527,6,False,0
192,2022-10-26 08:20:33.817000+00:00,-0.173234195,28.4375,-2.425899029,30.125,-0.79260397,30.25,-0.85442245,33.125,-0.110886157,33.4375,-0.148276612,33.125,-0.000607476,-7.93151e-05,0.0,-0.001180193,-0.000115116,0.001125824,0.211224794,6,False,1
193,2022-10-26 08:20:34.823000+00:00,-0.297338814,28.4375,-2.663366079,30.0625,-0.689876199,30.25,-0.253080547,33.125,0.046996787,33.5,0.147426069,33.125,-0.328890145,0.000754426,-0.006874873,0.195143551,0.010278636,0.131325454,0.078826606,6,False,1
194,2022-10-26 08:20:35.838000+00:00,-0.200530156,28.5,-2.798291922,30.125,-0.935557961,30.25,-0.492509216,33.125,0.067247123,33.4375,0.095686927,33.125,-0.001724863,9.28143e-05,-0.00011596,-2.97e-09,8.60632e-05,0.000156508,0.08205235,6,False,0
